ANHO,TRIMESTRE,DIVISION,CALIFICACION_GENERAL,TIPO_DE_SERVICIO,PREGUNTA_01,PREGUNTA_02A,PREGUNTA_02B,PREGUNTA_02C,PREGUNTA_02D,PREGUNTA_02E,PREGUNTA_03,PREGUNTA_04,PREGUNTA_05,PREGUNTA_06,PREGUNTA_07,PREGUNTA_08
2018,1,BARRANQUILLA,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,PENSIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,BARRANQUILLA,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,NO RESPONDE,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,NO RESPONDE,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,CALI,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,NO RESPONDE,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,NO RESPONDE,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,EXCELENTE,NO RESPONDE,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,NO RESPONDE,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,NO RESPONDE,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,1,MAGDALENA,SATISFACTORIA,SERVICIO MÉDICO,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,ACEPTABLE,PENSIONES,BUENO,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,BUENO,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,ACEPTABLE,PENSIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,NO,NO
2018,2,CENTRAL,ACEPTABLE,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,NO,NO
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,NO RESPONDE,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,NO RESPONDE,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,NO RESPONDE,NO RESPONDE,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,ACEPTABLE,OTROS,EXCELENTE,AMABILIDAD,NO RESPONDE,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,NO RESPONDE,NO RESPONDE,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,PENSIONES,EXCELENTE,AMABILIDAD,CONFIANZA,NO RESPONDE,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,NO RESPONDE,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,BUENO,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,CENTRAL,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,OTROS,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,AFILIACIONES,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
2018,2,SANTARDER ,SATISFACTORIA,SERVICIO MÉDICO,EXCELENTE,AMABILIDAD,CONFIANZA,AGILIDAD,SEGURIDAD,NO RESPONDE,Menor de 30 Min,SI,SI,SI,SI,SI
